"trend","weekday1","weekday2","weekday3","weekday4","weekday5","weekday6","daily_cos1","daily_sin1","daily_cos2","daily_sin2","daily_cos3","daily_sin3"
-0.28006329113924,0,0,1,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.279008438818565,0,0,1,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.27795358649789,0,0,1,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.276898734177215,0,0,1,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.27584388185654,0,0,0,1,0,0,1,0,1,0,1,0
-0.274789029535865,0,0,0,1,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.27373417721519,0,0,0,1,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.272679324894515,0,0,0,1,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.27162447257384,0,0,0,1,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.270569620253165,0,0,0,1,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.269514767932489,0,0,0,1,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.268459915611814,0,0,0,1,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.267405063291139,0,0,0,0,1,0,1,0,1,0,1,0
-0.266350210970464,0,0,0,0,1,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.265295358649789,0,0,0,0,1,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.264240506329114,0,0,0,0,1,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.263185654008439,0,0,0,0,1,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.262130801687764,0,0,0,0,1,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.261075949367089,0,0,0,0,1,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.260021097046414,0,0,0,0,1,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.258966244725738,0,0,0,0,0,1,1,0,1,0,1,0
-0.257911392405063,0,0,0,0,0,1,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.256856540084388,0,0,0,0,0,1,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.255801687763713,0,0,0,0,0,1,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.254746835443038,0,0,0,0,0,1,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.253691983122363,0,0,0,0,0,1,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.252637130801688,0,0,0,0,0,1,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.251582278481013,0,0,0,0,0,1,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.250527426160338,0,0,0,0,0,0,1,0,1,0,1,0
-0.249472573839662,0,0,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.248417721518987,0,0,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.247362869198312,0,0,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.246308016877637,0,0,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.245253164556962,0,0,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.244198312236287,0,0,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.243143459915612,0,0,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.242088607594937,1,0,0,0,0,0,1,0,1,0,1,0
-0.241033755274262,1,0,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.239978902953587,1,0,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.238924050632911,1,0,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.237869198312236,1,0,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.236814345991561,1,0,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.235759493670886,1,0,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.234704641350211,1,0,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.233649789029536,0,1,0,0,0,0,1,0,1,0,1,0
-0.232594936708861,0,1,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.231540084388186,0,1,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.230485232067511,0,1,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.229430379746835,0,1,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.22837552742616,0,1,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.227320675105485,0,1,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.22626582278481,0,1,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.225210970464135,0,0,1,0,0,0,1,0,1,0,1,0
-0.22415611814346,0,0,1,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.223101265822785,0,0,1,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.22204641350211,0,0,1,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.220991561181435,0,0,1,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.21993670886076,0,0,1,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.218881856540084,0,0,1,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.217827004219409,0,0,1,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.216772151898734,0,0,0,1,0,0,1,0,1,0,1,0
-0.215717299578059,0,0,0,1,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.214662447257384,0,0,0,1,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.213607594936709,0,0,0,1,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.212552742616034,0,0,0,1,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.211497890295359,0,0,0,1,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.210443037974684,0,0,0,1,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.209388185654008,0,0,0,1,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.208333333333333,0,0,0,0,1,0,1,0,1,0,1,0
-0.207278481012658,0,0,0,0,1,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.206223628691983,0,0,0,0,1,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.205168776371308,0,0,0,0,1,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.204113924050633,0,0,0,0,1,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.203059071729958,0,0,0,0,1,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.202004219409283,0,0,0,0,1,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.200949367088608,0,0,0,0,1,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.199894514767932,0,0,0,0,0,1,1,0,1,0,1,0
-0.198839662447257,0,0,0,0,0,1,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.197784810126582,0,0,0,0,0,1,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.196729957805907,0,0,0,0,0,1,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.195675105485232,0,0,0,0,0,1,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.194620253164557,0,0,0,0,0,1,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.193565400843882,0,0,0,0,0,1,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.192510548523207,0,0,0,0,0,1,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.191455696202532,0,0,0,0,0,0,1,0,1,0,1,0
-0.190400843881857,0,0,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.189345991561181,0,0,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.188291139240506,0,0,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.187236286919831,0,0,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.186181434599156,0,0,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.185126582278481,0,0,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.184071729957806,0,0,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.183016877637131,1,0,0,0,0,0,1,0,1,0,1,0
-0.181962025316456,1,0,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.180907172995781,1,0,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.179852320675105,1,0,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.17879746835443,1,0,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.177742616033755,1,0,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.17668776371308,1,0,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.175632911392405,1,0,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.17457805907173,0,1,0,0,0,0,1,0,1,0,1,0
-0.173523206751055,0,1,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.17246835443038,0,1,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.171413502109705,0,1,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.17035864978903,0,1,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.169303797468354,0,1,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.168248945147679,0,1,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.167194092827004,0,1,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.166139240506329,0,0,1,0,0,0,1,0,1,0,1,0
-0.165084388185654,0,0,1,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.164029535864979,0,0,1,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.162974683544304,0,0,1,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.161919831223629,0,0,1,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.160864978902954,0,0,1,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.159810126582278,0,0,1,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.158755274261603,0,0,1,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.157700421940928,0,0,0,1,0,0,1,0,1,0,1,0
-0.156645569620253,0,0,0,1,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.155590717299578,0,0,0,1,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.154535864978903,0,0,0,1,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.153481012658228,0,0,0,1,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.152426160337553,0,0,0,1,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.151371308016878,0,0,0,1,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.150316455696203,0,0,0,1,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.149261603375527,0,0,0,0,1,0,1,0,1,0,1,0
-0.148206751054852,0,0,0,0,1,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.147151898734177,0,0,0,0,1,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.146097046413502,0,0,0,0,1,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.145042194092827,0,0,0,0,1,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.143987341772152,0,0,0,0,1,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.142932489451477,0,0,0,0,1,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.141877637130802,0,0,0,0,1,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.140822784810127,0,0,0,0,0,1,1,0,1,0,1,0
-0.139767932489451,0,0,0,0,0,1,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.138713080168776,0,0,0,0,0,1,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.137658227848101,0,0,0,0,0,1,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.136603375527426,0,0,0,0,0,1,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.135548523206751,0,0,0,0,0,1,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.134493670886076,0,0,0,0,0,1,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.133438818565401,0,0,0,0,0,1,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.132383966244726,0,0,0,0,0,0,1,0,1,0,1,0
-0.131329113924051,0,0,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.130274261603376,0,0,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.1292194092827,0,0,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.128164556962025,0,0,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.12710970464135,0,0,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.126054852320675,0,0,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.125,0,0,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.123945147679325,1,0,0,0,0,0,1,0,1,0,1,0
-0.12289029535865,1,0,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.121835443037975,1,0,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.1207805907173,1,0,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.119725738396624,1,0,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.118670886075949,1,0,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.117616033755274,1,0,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.116561181434599,1,0,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.115506329113924,0,1,0,0,0,0,1,0,1,0,1,0
-0.114451476793249,0,1,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.113396624472574,0,1,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.112341772151899,0,1,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.111286919831224,0,1,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.110232067510549,0,1,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.109177215189873,0,1,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.108122362869198,0,1,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.107067510548523,0,0,1,0,0,0,1,0,1,0,1,0
-0.106012658227848,0,0,1,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.104957805907173,0,0,1,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.103902953586498,0,0,1,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.102848101265823,0,0,1,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.101793248945148,0,0,1,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.100738396624473,0,0,1,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.0996835443037975,0,0,1,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.0986286919831224,0,0,0,1,0,0,1,0,1,0,1,0
-0.0975738396624473,0,0,0,1,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.0965189873417722,0,0,0,1,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.095464135021097,0,0,0,1,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.0944092827004219,0,0,0,1,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.0933544303797468,0,0,0,1,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.0922995780590717,0,0,0,1,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.0912447257383966,0,0,0,1,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.0901898734177215,0,0,0,0,1,0,1,0,1,0,1,0
-0.0891350210970464,0,0,0,0,1,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.0880801687763713,0,0,0,0,1,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.0870253164556962,0,0,0,0,1,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.0859704641350211,0,0,0,0,1,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.084915611814346,0,0,0,0,1,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.0838607594936709,0,0,0,0,1,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.0828059071729958,0,0,0,0,1,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.0817510548523207,0,0,0,0,0,1,1,0,1,0,1,0
-0.0806962025316456,0,0,0,0,0,1,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.0796413502109705,0,0,0,0,0,1,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.0785864978902954,0,0,0,0,0,1,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.0775316455696203,0,0,0,0,0,1,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.0764767932489451,0,0,0,0,0,1,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.07542194092827,0,0,0,0,0,1,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.0743670886075949,0,0,0,0,0,1,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.0733122362869198,0,0,0,0,0,0,1,0,1,0,1,0
-0.0722573839662447,0,0,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.0712025316455696,0,0,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.0701476793248945,0,0,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.0690928270042194,0,0,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.0680379746835443,0,0,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.0669831223628692,0,0,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.0659282700421941,0,0,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.064873417721519,1,0,0,0,0,0,1,0,1,0,1,0
-0.0638185654008439,1,0,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.0627637130801688,1,0,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.0617088607594937,1,0,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.0606540084388186,1,0,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.0595991561181435,1,0,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.0585443037974684,1,0,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.0574894514767932,1,0,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.0564345991561181,0,1,0,0,0,0,1,0,1,0,1,0
-0.055379746835443,0,1,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.0543248945147679,0,1,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.0532700421940928,0,1,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.0522151898734177,0,1,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.0511603375527426,0,1,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.0501054852320675,0,1,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.0490506329113924,0,1,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.0479957805907173,0,0,1,0,0,0,1,0,1,0,1,0
-0.0469409282700422,0,0,1,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.0458860759493671,0,0,1,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
